ifInOctets11_diff,ifOutOctets11_diff,ifInUcastPkts11_diff,ifOutUcastPkts11_diff,tcpOutRsts_diff,tcpInSegs_diff,tcpOutSegs_diff,tcpPassiveOpens_diff,tcpRetransSegs_diff,tcpCurrEstab_diff,tcpActiveOpens_diff,udpInDatagrams_diff,udpOutDatagrams_diff,udpNoPorts_diff,ipInReceives_diff,ipInDelivers_diff,ipOutRequests_diff,icmpInMsgs_diff,icmpOutMsgs_diff,icmpOutDestUnreachs_diff,icmpInEchos_diff,icmpOutEchoReps_diff,class
19800,27602,67,75,8,36,38,0,0,0,8,84,86,0,113,113,115,0,0,0,0,0,normal
2403,39095,23,42,0,70,85,0,1,0,0,58,53,0,272,272,262,0,0,0,0,0,normal
547366,77073,1048,619,0,617,608,0,0,0,0,58,58,0,667,667,656,0,0,0,0,0,normal
1988553,58098,1282,526,0,755,752,0,0,0,0,144,63,0,920,920,896,0,0,0,0,0,normal
1965735,69555,1581,627,8,355,346,0,3,0,9,61,60,0,205,205,191,0,0,0,0,0,normal
10126,21818,43,58,0,92,89,3,1,4,3,45,45,0,83,83,81,0,0,0,0,0,normal
12503,12379,52,31,0,50,54,0,1,1,1,49,45,0,56,56,55,0,0,0,0,0,normal
7924,9538,29,28,18,74,74,0,0,-8,16,57,57,0,104,104,102,0,0,0,0,0,normal
26525,26361,86,76,4,39,38,0,0,-1,4,81,83,0,112,112,111,0,0,0,0,0,normal
6427,42520,50,52,4,68,75,0,0,0,4,53,49,0,163,163,128,0,0,0,0,0,normal
350451,56510,910,608,0,579,562,0,1,-1,1,112,114,0,764,764,751,0,0,0,0,0,normal
1833155,115406,1226,528,4,593,584,0,0,0,4,155,79,0,573,573,554,0,0,0,0,0,normal
383096,29938,344,171,4,52,57,0,2,0,4,49,45,0,85,85,86,0,0,0,0,0,normal
8523,9591,35,32,0,18,17,0,0,0,0,115,59,0,91,91,75,0,0,0,0,0,normal
12372,1398,53,12,0,11,11,0,1,0,0,162,49,0,76,76,58,0,0,0,0,0,normal
9656,19063,63,36,4,35,37,0,1,0,4,71,58,0,96,96,91,0,0,0,0,0,normal
21096,31240,68,63,0,71,72,0,1,1,2,54,55,0,129,129,125,0,0,0,0,0,normal
9149,5001,30,23,0,14,15,0,0,0,0,70,70,0,83,83,84,0,0,0,0,0,normal
15931,21874,62,66,0,12,14,0,1,0,0,56,67,0,65,65,76,0,0,0,0,0,normal
3639,7797,29,29,0,24,24,0,0,0,0,118,54,0,93,93,80,0,0,0,0,0,normal
20665,16994,81,58,4,31,29,0,0,0,4,96,88,0,107,107,109,0,0,0,0,0,normal
10678,15491,62,64,0,22,23,0,0,0,0,66,72,0,102,102,110,0,0,0,0,0,normal
34556,40407,49,50,0,19,23,0,1,0,0,77,81,0,87,87,90,0,0,0,0,0,normal
4205,3076,56,62,4,41,53,0,0,1,6,56,52,0,97,97,101,0,0,0,0,0,normal
24008,39239,53,48,0,90,91,3,1,5,3,62,60,0,108,108,108,0,0,0,0,0,normal
17494,20216,69,60,14,93,97,0,1,-5,13,83,60,0,107,107,97,0,0,0,0,0,normal
4922,4398,25,22,8,41,40,0,1,-1,8,54,53,0,86,86,83,0,0,0,0,0,normal
4129,22246,85,79,4,55,55,0,0,0,5,63,67,0,147,147,124,0,0,0,0,0,normal
36273,55486,97,73,4,71,72,0,1,1,5,135,65,0,111,111,99,0,0,0,0,0,normal
48705,51398,97,98,4,43,48,0,0,0,4,136,139,0,176,176,183,0,0,0,0,0,normal
20702,29860,89,82,0,16,16,0,0,0,0,55,56,0,73,73,68,0,0,0,0,0,normal
1742,7354,16,14,4,31,30,0,0,0,4,62,46,0,83,83,75,0,0,0,0,0,normal
10284,6735,80,44,0,34,35,0,0,0,0,122,46,0,98,98,85,0,0,0,0,0,normal
24794,39191,59,60,0,173,183,0,0,0,0,61,60,0,356,356,346,0,0,0,0,0,normal
693684,61805,1287,741,4,620,608,0,1,0,5,88,82,0,723,723,695,0,0,0,0,0,normal
2394516,110600,1541,609,0,872,819,0,0,0,0,57,56,0,1023,1023,952,0,0,0,0,0,normal
1848984,77863,1509,576,4,340,318,0,0,0,5,135,54,0,175,175,150,0,0,0,0,0,normal
10989,11864,44,40,0,27,26,0,0,0,0,85,88,0,104,104,103,0,0,0,0,0,normal
24619,27351,102,79,0,93,103,3,1,7,5,129,55,0,113,113,105,0,0,0,0,0,normal
17455,14855,49,51,0,52,57,0,1,-1,1,51,47,0,74,74,77,0,0,0,0,0,normal
4921,4413,31,21,18,64,64,0,0,-6,16,47,47,0,86,86,85,0,0,0,0,0,normal
15562,21142,48,50,4,43,49,0,1,0,4,55,56,0,89,89,91,0,0,0,0,0,normal
12143,15111,37,39,4,46,52,0,1,0,4,77,73,0,119,119,105,0,0,0,0,0,normal
7417,41069,49,51,0,25,26,0,0,0,0,79,79,0,108,108,106,0,0,0,0,0,normal
19254,23631,71,68,4,29,30,0,0,0,4,112,44,0,83,83,68,0,0,0,0,0,normal
8558,5094,48,23,4,33,33,0,0,0,4,75,64,0,90,90,91,0,0,0,0,0,normal
12746,13103,45,48,0,37,50,0,6,0,0,69,71,0,163,162,166,0,0,0,0,0,normal
638399,87198,717,483,0,544,527,0,0,0,0,85,82,0,700,701,679,0,0,0,0,0,normal
1138228,46073,1820,756,4,699,683,0,0,-1,4,45,45,0,838,838,822,0,0,0,0,0,normal
2530421,81351,1238,515,0,470,464,0,0,-1,1,62,59,0,315,315,303,0,0,0,0,0,normal
9523,13356,37,31,0,26,34,0,0,0,1,88,84,0,122,122,128,0,0,0,0,0,normal
33288,40980,109,111,4,128,132,3,1,0,8,50,50,0,111,111,106,0,0,0,0,0,normal
6720,12453,49,41,16,52,53,0,0,0,16,110,44,0,96,96,79,0,0,0,0,0,normal
11431,5887,67,34,4,43,43,0,0,0,4,80,65,0,103,103,103,0,0,0,0,0,normal
19235,45059,85,85,4,92,107,0,0,0,4,102,59,0,212,212,180,0,0,0,0,0,normal
93286,67492,191,152,0,95,98,0,0,0,0,138,67,0,114,114,101,0,0,0,0,0,normal
10868,8948,54,33,8,30,31,0,1,0,8,112,46,0,80,80,69,0,0,0,0,0,normal
4738,11897,29,42,0,30,35,0,1,0,0,45,51,0,78,78,85,0,0,0,0,0,normal
18812,15209,45,42,0,40,44,0,2,0,1,68,64,0,112,112,112,0,0,0,0,0,normal
27650,32577,83,75,0,21,23,0,0,0,0,75,78,0,96,96,98,0,0,0,0,0,normal
16493,11364,65,40,0,31,34,0,0,0,1,118,52,0,91,91,80,0,0,0,0,0,normal
11955,5349,55,24,8,41,39,0,0,0,8,144,52,0,108,108,86,0,0,0,0,0,normal
5649,2657,40,54,0,27,30,0,0,0,0,69,70,0,91,91,92,0,0,0,0,0,normal
19584,24382,67,40,0,17,19,0,0,0,0,60,60,0,76,76,76,0,0,0,0,0,normal
33568,39228,50,51,0,10,11,0,0,0,0,83,84,0,91,91,94,0,0,0,0,0,normal
2605,1782,17,16,4,26,25,0,0,0,4,48,56,0,78,78,81,0,0,0,0,0,normal
82176,50398,165,166,0,200,195,0,1,2,2,50,51,0,270,270,251,0,0,0,0,0,normal
109213,23321,132,107,0,46,48,0,0,0,0,78,61,0,101,101,101,0,0,0,0,0,normal
23687,23818,54,53,0,29,31,0,0,0,0,88,82,0,98,98,91,0,0,0,0,0,normal
9249,11638,63,37,4,46,46,0,1,1,5,118,44,0,109,109,91,0,0,0,0,0,normal
15884,12084,72,46,4,31,32,0,0,0,4,92,52,0,81,81,77,0,0,0,0,0,normal
14433,11894,51,52,0,40,45,0,0,0,2,122,98,0,145,145,139,0,0,0,0,0,normal
31881,25899,101,78,0,23,24,0,0,0,0,87,47,0,81,81,76,0,0,0,0,0,normal
12939,15986,42,44,4,33,34,0,0,0,4,81,81,0,104,104,107,0,0,0,0,0,normal
6675,7619,29,31,0,24,25,0,0,-1,0,65,46,0,78,78,69,0,0,0,0,0,normal
11174,2475,65,25,0,18,28,0,1,0,0,123,51,0,93,93,90,0,0,0,0,0,normal
494656,63957,548,356,0,400,368,0,1,1,2,99,92,0,481,481,437,0,0,0,0,0,normal
123355,53152,208,145,4,41,52,0,0,-1,4,116,77,0,125,125,113,0,0,0,0,0,normal
11519,9973,59,37,4,30,34,0,2,0,4,154,77,0,146,146,139,0,0,0,0,0,normal
30859,34149,87,88,0,45,50,0,0,1,2,50,51,0,68,68,65,0,0,0,0,0,normal
4509,6476,30,65,0,21,22,0,0,0,0,76,81,0,99,99,103,0,0,0,0,0,normal
15560,25361,50,11,0,10,11,0,0,0,0,45,45,0,52,52,52,0,0,0,0,0,normal
34584,35536,60,56,4,39,41,0,0,0,5,77,78,0,116,116,115,0,0,0,0,0,normal
5341,3786,66,61,0,37,42,0,0,0,1,53,56,0,90,90,96,0,0,0,0,0,normal
11126,19370,21,27,0,25,33,0,1,0,1,67,65,0,94,94,96,0,0,0,0,0,normal
16325,22102,40,45,0,16,16,0,1,0,0,80,85,0,95,95,100,0,0,0,0,0,normal
17887,22067,53,53,4,26,29,0,2,-1,4,95,47,0,78,78,73,0,0,0,0,0,normal
19754,10545,94,48,4,39,38,0,0,0,4,153,53,0,103,103,84,0,0,0,0,0,normal
3463,4615,24,17,0,9,9,0,0,0,0,46,48,0,71,71,66,0,0,0,0,0,normal
57088,42815,372,320,0,355,361,0,0,0,0,79,78,0,615,615,589,0,0,0,0,0,normal
777795,71811,516,277,0,188,184,0,1,-2,0,172,87,0,106,106,94,0,0,0,0,0,normal
16744,23433,62,55,4,24,24,0,0,0,4,735,248,0,759,759,269,0,0,0,0,0,normal
786425,33704,686,195,0,18,19,0,0,0,0,55,52,0,66,66,65,0,0,0,0,0,normal
19648,28551,72,75,0,46,53,0,2,-1,2,127,94,0,160,160,159,0,0,0,0,0,normal
34427,27425,123,82,4,36,34,0,0,0,4,159,62,0,89,89,82,0,0,0,0,0,normal
6099,2269,32,21,4,35,41,0,1,1,5,73,62,0,120,120,117,0,0,0,0,0,normal
21048,22727,85,82,0,35,31,0,0,0,0,65,60,0,71,71,70,0,0,0,0,0,normal
10479,12541,39,38,0,22,21,0,0,0,0,82,83,0,106,106,104,0,0,0,0,0,normal
11710,10241,34,33,0,14,16,0,0,0,0,48,44,0,62,62,60,0,0,0,0,0,normal
2638,7511,25,20,4,31,32,0,2,1,5,51,57,0,88,88,94,0,0,0,0,0,normal
13357,21103,47,53,0,26,26,0,2,0,0,56,63,0,75,75,80,0,0,0,0,0,normal
11739,12463,54,52,0,23,22,0,0,0,0,72,67,0,87,87,83,0,0,0,0,0,normal
10861,15990,48,42,0,21,23,0,0,0,0,103,101,0,129,129,128,0,0,0,0,0,normal
27227,31027,77,61,4,23,26,0,1,-1,4,111,45,0,75,75,62,0,0,0,0,0,normal
12426,2764,65,25,4,54,54,0,0,0,5,127,53,0,117,117,103,0,0,0,0,0,normal
10749,14272,66,60,0,19,18,0,0,0,0,53,55,0,75,75,72,0,0,0,0,0,normal
7759,5644,29,25,0,16,19,0,0,0,0,73,71,0,88,88,87,0,0,0,0,0,normal
10398,11498,39,30,0,15,16,0,1,0,0,66,44,0,65,65,62,0,0,0,0,0,normal
5594,3617,48,41,4,41,39,0,0,0,4,48,48,0,87,87,82,0,0,0,0,0,normal
11169,19476,44,46,0,32,34,0,1,1,1,59,55,0,89,89,87,0,0,0,0,0,normal
2292,3256,11,10,0,12,13,0,0,0,0,45,45,0,60,60,59,0,0,0,0,0,normal
9339,8473,34,30,4,33,34,0,0,-1,4,91,88,0,122,122,116,0,0,0,0,0,normal
33624,54693,161,151,4,97,114,0,3,3,7,162,52,0,167,167,154,0,0,0,0,0,normal
8357,5572,54,27,0,25,26,0,0,0,0,50,44,0,83,83,84,0,0,0,0,0,normal
13670,17335,51,47,0,21,19,0,0,0,0,78,86,0,96,96,91,0,0,0,0,0,normal
11553,13258,71,71,0,16,18,0,0,0,0,87,81,0,96,96,95,0,0,0,0,0,normal
21590,20525,42,36,0,32,33,0,0,0,1,46,46,0,78,78,78,0,0,0,0,0,normal
6120,8667,29,25,4,25,24,0,0,0,4,72,60,0,82,82,76,0,0,0,0,0,normal
4251,4179,26,17,0,15,15,0,2,0,1,76,61,0,81,81,79,0,0,0,0,0,normal
7379,7475,37,29,0,13,12,0,0,0,0,46,54,0,60,60,65,0,0,0,0,0,normal
15423,44407,76,89,4,46,57,0,3,0,4,98,100,0,142,142,142,0,0,0,0,0,normal
16541,20141,60,58,4,35,37,0,3,0,4,134,62,0,102,102,103,0,0,0,0,0,normal
16966,18431,76,69,1,92,90,1,1,2,3,54,63,0,151,151,156,0,0,0,0,0,normal
84892,39244,137,132,0,99,112,1,0,2,2,76,76,0,129,129,127,0,0,0,0,0,normal
16366,14676,56,52,16,72,74,1,1,-4,15,75,71,0,93,93,97,0,0,0,0,0,normal
6484,24030,53,50,4,42,47,0,0,0,4,46,46,0,90,90,86,0,0,0,0,0,normal
12517,15902,41,35,4,92,96,0,0,1,6,66,66,0,154,154,134,0,0,0,0,0,normal
21281,58871,111,105,0,18,19,0,0,0,0,58,58,0,78,78,74,0,0,0,0,0,normal
11249,12433,40,40,4,38,39,0,0,0,4,81,81,0,114,114,111,0,0,0,0,0,normal
14662,21735,100,66,4,27,28,0,1,0,4,137,53,0,97,97,80,0,0,0,0,0,normal
12218,4718,32,23,0,26,26,0,0,0,0,50,44,0,66,66,63,0,0,0,0,0,normal
2991,757,15,8,0,13,14,0,1,0,0,75,64,0,90,90,88,0,0,0,0,0,normal
11980,17144,53,51,0,17,17,0,0,0,0,68,67,0,75,75,78,0,0,0,0,0,normal
10846,13123,40,41,4,28,30,0,2,-1,4,56,55,0,84,84,82,0,0,0,0,0,normal
23632,32007,69,66,0,268,263,0,0,-1,0,47,47,0,435,435,415,0,0,0,0,0,normal
733062,58589,717,449,0,201,201,0,0,0,0,96,93,0,171,171,168,0,0,0,0,0,normal
19669,21066,63,64,0,35,37,0,3,-2,0,75,75,0,126,126,130,0,0,0,0,0,normal
17209,23293,67,64,4,53,61,0,0,0,6,144,68,0,129,129,114,0,0,0,0,0,normal
31377,19159,120,68,14,102,101,3,1,0,15,124,54,0,117,117,102,0,0,0,0,0,normal
13695,9245,44,29,8,47,47,0,1,0,8,62,44,0,96,96,95,0,0,0,0,0,normal
25823,34463,93,96,0,148,158,6,0,6,7,98,95,0,153,153,155,0,0,0,0,0,normal
11715,15045,52,50,54,162,173,0,1,-6,52,56,56,0,161,161,147,0,0,0,0,0,normal
13613,56590,79,81,8,92,96,2,1,4,11,51,48,0,78,78,75,0,0,0,0,0,normal
4042,3395,28,23,0,45,45,0,1,0,0,76,78,0,100,100,104,0,0,0,0,0,normal
39375,50121,75,74,0,37,39,0,1,0,0,80,78,0,89,89,85,0,0,0,0,0,normal
20585,10881,89,38,0,85,87,3,3,6,3,200,50,0,140,140,117,0,0,0,0,0,normal
6428,43950,65,58,0,95,97,0,0,0,0,44,44,0,116,116,98,0,0,0,0,0,normal
8234,7435,22,19,0,67,69,0,0,0,1,59,58,0,111,111,108,0,0,0,0,0,normal
23700,25463,59,60,0,64,66,0,0,0,0,79,75,0,117,117,116,0,0,0,0,0,normal
11000,11848,40,36,0,55,55,0,0,0,0,63,62,0,104,104,99,0,0,0,0,0,normal
10580,16801,51,57,0,101,102,0,2,2,2,49,49,0,129,129,132,0,0,0,0,0,normal
3276,9294,27,25,34,126,129,1,2,-10,32,57,66,0,126,126,141,0,0,0,0,0,normal
26195,31879,94,98,8,33,36,0,0,0,8,81,85,0,111,111,108,0,0,0,0,0,normal
21704,25199,69,68,8,84,85,0,4,2,12,181,67,0,167,167,147,0,0,0,0,0,normal
22238,9762,100,48,0,25,24,0,0,0,0,118,73,0,98,98,92,0,0,0,0,0,normal
24438,20425,87,55,4,27,29,0,0,0,4,115,48,0,85,85,74,0,0,0,0,0,normal
3317,5791,21,13,4,19,20,0,0,0,4,82,63,0,82,82,73,0,0,0,0,0,normal
10413,6744,57,40,0,22,22,0,0,0,0,66,63,0,105,105,105,0,0,0,0,0,normal
20085,22834,67,69,0,62,64,0,2,0,1,47,47,0,93,93,94,0,0,0,0,0,normal
10724,9800,41,44,0,21,21,0,1,0,1,50,50,0,66,66,71,0,0,0,0,0,normal
3697,7773,31,33,4,58,56,0,1,0,4,145,144,0,204,204,192,0,0,0,0,0,normal
89342,89782,174,162,4,20,22,0,1,0,4,85,84,0,115,115,109,0,0,0,0,0,normal
30783,56702,107,91,0,273,222,0,0,0,0,179,102,0,485,485,416,0,0,0,0,0,normal
1285598,78831,1285,680,0,612,598,0,0,0,0,46,46,0,675,675,655,0,0,0,0,0,normal
1753724,50493,1454,534,0,803,774,0,0,-1,0,64,61,0,805,805,775,0,0,0,0,0,normal
1420505,78085,1158,500,0,104,112,0,1,0,0,68,65,0,105,105,104,0,0,0,0,0,normal
9582,11165,33,37,0,21,21,0,2,0,0,64,64,0,89,89,88,0,0,0,0,0,normal
3898,6567,56,38,0,35,31,0,0,0,0,49,45,0,81,81,75,0,0,0,0,0,normal
7096,5785,30,27,4,28,29,0,0,0,4,58,58,0,89,89,88,0,0,0,0,0,normal
2934,6553,25,24,4,40,41,0,1,0,5,47,46,0,78,78,78,0,0,0,0,0,normal
43749,49516,111,81,0,19,23,0,0,0,0,174,96,0,134,134,118,0,0,0,0,0,normal
19832,10992,58,45,0,24,22,0,0,0,0,113,59,0,89,89,78,0,0,0,0,0,normal
11563,1259,52,11,0,24,25,0,0,0,0,106,44,0,75,75,63,0,0,0,0,0,normal
11678,16836,47,43,0,25,25,0,0,0,0,77,74,0,107,107,102,0,0,0,0,0,normal
15782,18084,55,55,0,25,27,0,0,-2,0,47,46,0,68,68,68,0,0,0,0,0,normal
8930,10412,27,28,0,23,22,0,0,0,0,61,62,0,83,83,80,0,0,0,0,0,normal
2675,8182,51,38,0,13,14,0,0,0,0,73,66,0,85,85,80,0,0,0,0,0,normal
21615,13877,62,63,8,38,41,0,1,-2,8,78,82,0,132,132,137,0,0,0,0,0,normal
5669,6433,41,41,0,36,38,0,0,1,1,50,54,0,84,84,85,0,0,0,0,0,normal
19092,11096,84,93,0,49,47,0,1,-1,0,155,74,0,121,121,106,0,0,0,0,0,normal
16852,17924,66,22,0,24,24,0,1,-1,0,52,50,0,86,86,89,0,0,0,0,0,normal
11127,8803,40,37,0,28,31,0,1,1,1,73,67,0,73,73,80,0,0,0,0,0,normal
7992,11490,37,33,0,15,15,0,1,0,0,81,81,0,98,98,97,0,0,0,0,0,normal
25681,32671,98,95,0,57,52,0,0,1,1,49,51,0,107,107,96,0,0,0,0,0,normal
7647,17832,31,36,0,17,18,0,1,0,0,55,56,0,73,73,77,0,0,0,0,0,normal
1922,904,15,9,0,17,17,0,1,0,0,46,46,0,66,66,65,0,0,0,0,0,normal
9722,14579,60,57,8,49,47,0,1,0,8,62,61,0,106,106,100,0,0,0,0,0,normal
2873,7972,16,18,0,29,33,0,0,0,0,60,44,0,81,81,77,0,0,0,0,0,normal
43997,45693,113,82,0,33,32,0,0,0,0,176,100,0,139,139,126,0,0,0,0,0,normal
21068,17158,88,41,0,18,19,0,0,0,0,153,45,0,85,85,68,0,0,0,0,0,normal
4059,9310,27,22,0,18,21,0,1,0,0,49,45,0,62,62,60,0,0,0,0,0,normal
10866,13079,46,43,0,23,24,0,0,0,0,87,91,0,110,110,111,0,0,0,0,0,normal
21693,25779,94,100,0,62,69,0,1,2,3,47,55,0,109,109,120,0,0,0,0,0,normal
10864,13697,40,43,0,23,22,0,1,0,0,66,65,0,88,88,89,0,0,0,0,0,normal
2512,4909,19,23,4,24,24,0,0,0,4,81,88,0,105,105,111,0,0,0,0,0,normal
18409,18998,93,86,4,34,37,0,1,0,4,59,58,0,86,86,86,0,0,0,0,0,normal
9106,17296,28,26,0,30,34,0,0,0,0,120,48,0,97,97,82,0,0,0,0,0,normal
21694,18250,78,51,0,24,20,0,2,0,0,104,91,0,115,115,107,0,0,0,0,0,normal
19038,14263,63,38,0,27,28,0,1,0,0,116,49,0,93,93,81,0,0,0,0,0,normal
13672,17509,62,56,0,21,22,0,0,0,0,75,60,0,83,83,79,0,0,0,0,0,normal
11342,12872,45,40,0,17,17,0,0,0,0,72,65,0,84,84,80,0,0,0,0,0,normal
6447,37385,49,59,0,240,254,0,0,0,0,47,47,0,462,462,451,0,0,0,0,0,normal
1209022,85648,1247,729,0,688,659,0,1,0,1,74,68,0,749,749,718,0,0,0,0,0,normal
2718401,127932,2273,978,8,879,869,0,0,1,10,103,110,0,1036,1036,969,0,0,0,0,0,normal
1122540,28720,920,271,0,241,191,0,0,0,0,61,56,0,81,81,77,0,0,0,0,0,normal
20144,12802,106,51,0,27,24,0,0,0,0,191,51,0,95,95,70,0,0,0,0,0,normal
12877,15402,36,27,0,11,12,0,0,0,0,105,61,0,79,79,72,0,0,0,0,0,normal
4430,3359,26,11,0,12,12,0,0,0,0,49,45,0,62,62,58,0,0,0,0,0,normal
4267,1362,18,56,0,15,16,0,0,0,0,82,82,0,97,97,96,0,0,0,0,0,normal
19860,25193,64,25,0,16,19,0,7,0,0,46,46,0,68,68,76,0,0,0,0,0,normal
2665,4050,23,17,0,22,20,0,0,0,0,61,57,0,78,78,72,0,0,0,0,0,normal
11032,11200,29,30,4,28,29,0,3,0,4,54,54,0,82,82,85,0,0,0,0,0,normal
5671,10632,35,36,4,23,25,0,0,0,4,53,53,0,68,68,68,0,0,0,0,0,normal
5830,7399,41,41,0,32,34,0,0,0,0,119,54,0,100,100,86,0,0,0,0,0,normal
10788,2780,50,21,0,31,31,0,0,0,1,102,60,0,101,101,91,0,0,0,0,0,normal
24918,29448,88,71,0,36,37,0,1,1,1,65,75,0,111,111,116,0,0,0,0,0,normal
18895,22545,74,73,0,32,30,0,0,0,0,61,59,0,90,90,91,0,0,0,0,0,normal
3771,11248,23,30,0,18,23,0,0,-2,0,67,66,0,82,82,80,0,0,0,0,0,normal
11052,5535,35,33,0,14,15,0,0,-1,0,52,50,0,67,67,63,0,0,0,0,0,normal
6214,7982,28,13,0,10,11,0,1,0,0,58,60,0,70,70,72,0,0,0,0,0,normal
12546,20287,49,50,8,42,42,0,0,0,8,73,74,0,106,106,105,0,0,0,0,0,normal
13766,11720,39,36,0,16,18,0,0,0,0,53,53,0,77,77,76,0,0,0,0,0,normal
16169,11784,95,53,0,31,31,0,0,0,0,185,58,0,118,118,95,0,0,0,0,0,normal
11993,5790,63,33,0,29,30,0,0,0,0,137,50,0,85,85,69,0,0,0,0,0,normal
51722,50825,87,72,0,24,25,0,0,0,0,102,95,0,117,117,115,0,0,0,0,0,normal
2102,7212,24,18,0,7,8,0,1,0,0,51,45,0,60,60,59,0,0,0,0,0,normal
22927,20348,70,63,0,40,40,0,0,0,1,72,70,0,108,108,102,0,0,0,0,0,normal
8856,7264,27,29,0,36,42,0,0,-1,1,52,56,0,90,90,97,0,0,0,0,0,normal
13927,18136,51,61,0,17,19,0,1,-1,0,68,67,0,90,90,95,0,0,0,0,0,normal
21196,11872,61,60,8,62,60,0,0,2,10,57,63,0,110,110,110,0,0,0,0,0,normal
16144,18008,63,109,0,56,70,0,1,-1,2,92,88,0,155,155,149,0,0,0,0,0,normal
22091,33553,117,36,0,22,22,0,0,0,0,141,54,0,81,81,68,0,0,0,0,0,normal
5921,4581,30,23,0,24,27,0,1,0,0,63,57,0,86,86,86,0,0,0,0,0,normal
26047,30912,81,79,0,24,24,0,0,0,0,82,78,0,102,102,101,0,0,0,0,0,normal
9515,13432,34,37,0,35,50,0,2,0,2,80,79,0,125,125,136,0,0,0,0,0,normal
25080,88660,107,163,0,78,112,0,1,2,2,71,48,0,126,126,126,0,0,0,0,0,normal
15168,38328,81,48,4,53,56,0,1,0,5,65,66,0,119,119,121,0,0,0,0,0,normal
11434,11879,44,43,4,33,40,0,2,0,4,45,45,0,71,71,74,0,0,0,0,0,normal
20283,34290,75,76,0,116,117,5,2,12,7,104,76,0,141,141,130,0,0,0,0,0,normal
42322,32114,110,79,14,114,116,0,0,-10,13,160,103,0,184,184,171,0,0,0,0,0,normal
131935,53346,236,188,8,274,273,0,0,0,8,110,57,0,467,467,440,0,0,0,0,0,normal
857532,56136,903,721,2,611,588,0,0,0,2,54,55,0,655,655,625,0,0,0,0,0,normal
2256060,124525,1899,586,4,889,864,0,0,1,5,92,66,0,1054,1054,982,0,0,0,0,0,normal
1602080,54151,1275,540,0,256,227,0,1,0,1,45,49,0,79,79,82,0,0,0,0,0,normal
31124,21860,94,82,8,105,112,0,4,2,11,84,91,0,208,208,209,0,0,0,0,0,normal
37133,80951,167,171,4,104,109,0,0,0,4,59,54,0,143,143,132,0,0,0,0,0,normal
6502,22876,49,53,0,60,66,0,0,-1,0,120,93,0,171,171,153,0,0,0,0,0,normal
49276,30071,152,92,0,44,42,0,0,1,1,187,55,0,101,101,76,0,0,0,0,0,normal
15666,17527,76,45,0,7,8,0,1,0,0,146,75,0,103,103,92,0,0,0,0,0,normal
34923,38882,93,80,4,53,51,0,1,1,5,85,73,0,118,118,106,0,0,0,0,0,normal
41055,45887,67,56,0,28,28,0,1,0,0,88,77,0,114,114,103,0,0,0,0,0,normal
18004,25868,74,70,0,32,33,0,1,0,0,64,67,0,94,94,95,0,0,0,0,0,normal
2144,4042,19,17,0,15,16,0,0,0,0,51,51,0,79,79,82,0,0,0,0,0,normal
25478,26187,76,106,9,56,55,0,0,-1,8,174,107,0,153,153,137,0,0,0,0,0,normal
43834,40487,138,61,0,46,46,0,0,0,0,117,65,0,118,118,108,0,0,0,0,0,normal
21807,40228,96,85,0,24,29,0,2,-1,0,151,90,0,127,127,118,0,0,0,0,0,normal
7992,1278,28,13,0,95,94,4,0,7,4,57,53,0,69,69,66,0,0,0,0,0,normal
15307,13957,77,70,0,63,65,0,0,0,1,75,72,0,126,126,121,0,0,0,0,0,normal
15919,14219,81,76,18,93,96,0,0,-10,16,72,67,0,121,121,120,0,0,0,0,0,normal
2699,2476,25,24,4,22,22,0,0,-1,4,82,87,0,100,100,102,0,0,0,0,0,normal
19365,64205,104,108,4,60,67,0,1,1,5,57,58,0,126,126,112,0,0,0,0,0,normal
17717,25417,86,77,4,43,39,0,0,0,4,104,98,0,136,136,129,0,0,0,0,0,normal
11427,14088,60,52,4,35,38,0,1,-1,4,70,68,0,103,103,104,0,0,0,0,0,normal
151370,44951,214,207,0,262,270,0,3,1,1,139,80,0,480,480,461,0,0,0,0,0,normal
780688,49125,863,499,0,608,581,0,0,-1,0,81,53,0,673,673,641,0,0,0,0,0,normal
2453718,89966,2106,849,0,821,793,0,0,0,0,244,91,0,882,882,826,0,0,0,0,0,normal
947112,53207,832,344,4,112,117,0,1,0,4,168,82,0,138,138,125,0,0,0,0,0,normal
24034,46909,73,71,0,62,68,0,1,0,0,96,92,0,142,142,140,0,0,0,0,0,normal
22208,32480,84,85,0,90,93,3,0,5,4,51,51,0,83,83,81,0,0,0,0,0,normal
14272,14686,65,59,16,127,128,3,0,-6,15,99,90,0,198,198,192,0,0,0,0,0,normal
3445,2061,33,21,24,69,68,0,0,0,24,72,74,0,112,112,110,0,0,0,0,0,normal
13539,18059,66,66,4,33,34,0,0,0,4,116,60,0,97,97,88,0,0,0,0,0,normal
23166,55300,113,86,8,65,70,0,0,0,8,105,71,0,130,130,107,0,0,0,0,0,normal
4645,2109,30,49,0,26,27,0,0,0,0,70,68,0,105,105,101,0,0,0,0,0,normal
8436,11305,67,33,12,47,47,0,0,0,12,73,73,0,101,101,97,0,0,0,0,0,normal
8671,6841,43,36,0,22,23,0,0,0,0,64,59,0,102,102,101,0,0,0,0,0,normal
28404,42128,126,127,0,46,48,0,0,1,1,97,101,0,136,136,137,0,0,0,0,0,normal
5690,5589,37,33,0,34,38,0,0,0,0,56,58,0,104,104,101,0,0,0,0,0,normal
